1.0,-2.68412562597,0.319397246585
1.0,-2.71414168729,-0.177001225065
1.0,-2.88899056906,-0.144949426086
1.0,-2.74534285564,-0.318298979252
1.0,-2.72871653655,0.326754512935
1.0,-2.28085963284,0.741330449063
1.0,-2.82053775074,-0.0894613845286
1.0,-2.62614497315,0.163384959698
1.0,-2.88638273178,-0.578311754187
1.0,-2.67275579782,-0.113774245874
1.0,-2.50694709065,0.645068898649
1.0,-2.61275523091,0.0147299391614
1.0,-2.78610926619,-0.235112000202
1.0,-2.99740654659,-0.341926057472
1.0,-2.4056144851,0.18887142893
1.0,-2.20948923778,0.436663141639
1.0,-2.71445142676,-0.250208204185
1.0,-2.538148259,0.503771144461
1.0,-2.83946216764,-0.227945569494
1.0,-2.54308574983,0.57941002152
1.0,-2.70335978234,0.107706082499
-1.0,1.04413182605,0.228361899788
-1.0,-0.0087454040829,-0.723081905005
-1.0,-0.507840883835,-1.26597119053
-1.0,0.511698557448,-0.103981235499
-1.0,0.264976508112,-0.55003646368
-1.0,0.984934510471,-0.124817854126
-1.0,-0.173925371682,-0.254854208703
-1.0,0.927860780944,0.467179494442
-1.0,0.660283761697,-0.352969665724
-1.0,0.236104993318,-0.333610766825
-1.0,0.94473372802,-0.54314555078
-1.0,0.0452269762987,-0.583834377472
-1.0,0.642576007554,0.0177381901124
-1.0,-0.906469864949,-0.756093366599
-1.0,0.299000841878,-0.34889780645
-1.0,2.5311927278,-0.0098491094988
-1.0,1.4152358767,-0.574916347546
-1.0,2.616676016,0.343903151342
-1.0,1.97153105304,-0.179727904352
-1.0,2.35000592004,-0.0402609471425
-1.0,3.39703873605,0.550836673028
-1.0,0.52123224391,-1.192758727
-1.0,2.93258706899,0.355500002977
-1.0,2.32122881657,-0.243831502311
-1.0,2.91675096679,0.782791948815
-1.0,1.66177415364,0.242228407755
-1.0,1.80340195297,-0.215637617334
-1.0,2.16559179608,0.216275585074
-1.0,1.34616357946,-0.776818347344
